Step,Random-weights-decoder,Bert-base-encoder,Cxr-bert-base-encoder,siglip-cxr-bert-base-encoder
77800,1.67779755592346,1.66595101356506,1.65564513206482,2.5418975353241
77900,1.62353146076202,1.62733089923859,1.7463116645813,2.67266654968262
78000,1.54890632629395,1.76109862327576,1.66808462142944,2.68249440193176
78100,1.54054021835327,1.3781042098999,1.71097910404205,2.77552390098572
78200,1.48557507991791,1.72831535339355,1.80464625358582,2.69335699081421
78300,1.4491400718689,1.63118600845337,1.66259801387787,2.78667902946472
78400,1.47351634502411,1.49781715869904,1.66692566871643,2.6682825088501
78500,1.68391525745392,1.44937944412231,1.80088758468628,2.82329654693604
78600,1.49393129348755,1.58299255371094,1.63699078559876,2.7867283821106
78700,1.46174645423889,1.7172863483429,1.66801238059998,2.69153928756714
78800,1.49588203430176,1.47436225414276,2.00718903541565,2.51767730712891
78900,1.54246580600739,1.72606289386749,1.74898624420166,2.76226711273193
79000,1.67638564109802,1.65654170513153,1.76611280441284,2.88503384590149
79100,1.46822774410248,1.47471880912781,1.67216265201569,2.7864363193512
79200,1.54536521434784,1.3904492855072,1.62365746498108,2.68420767784119
79300,1.28524541854858,1.66471242904663,1.73991596698761,2.3777289390564
79400,1.50197792053223,1.44968199729919,1.75308156013489,2.56032705307007
79500,1.56851375102997,1.73385810852051,1.74195098876953,2.58453369140625
79600,1.26633906364441,1.61419403553009,1.77990627288818,2.67895007133484
79700,1.68774127960205,1.57857716083527,1.70403075218201,2.67024254798889
79799,1.33049917221069,1.61719000339508,1.72941935062408,2.77360153198242
79800,1.40871298313141,1.53582262992859,1.69938683509827,2.7176947593689
79900,1.41240572929382,1.73805642127991,1.49240863323212,2.86588954925537
80000,1.44390714168549,1.67576694488525,1.65506076812744,2.804931640625
80100,1.45300531387329,1.58572316169739,1.65847194194794,2.76079916954041
80200,1.47283530235291,1.60760259628296,1.57745671272278,2.50536346435547
80300,1.57975172996521,1.66014754772186,1.46404123306274,2.72694277763367
80400,1.464524269104,1.45629858970642,1.74270462989807,2.5954430103302
80500,1.47754180431366,1.36009633541107,1.53397369384766,2.7472448348999
80600,1.4321084022522,1.41985464096069,1.75740790367126,2.73748779296875
80700,1.35046410560608,1.55662035942078,1.69988667964935,2.5368504524231
80800,1.42217409610748,1.45725870132446,1.68222522735596,2.61330676078796
80900,1.65291404724121,1.53991532325745,1.63460445404053,2.64991521835327
81000,1.58456361293793,1.5323292016983,1.77263379096985,2.7058219909668
81100,1.54081153869629,1.58719539642334,1.70418226718903,2.63722372055054
81200,1.35335326194763,1.43655109405518,1.58700394630432,2.62222981452942
81300,1.47229015827179,1.31680059432983,1.68872737884521,2.5942862033844
81400,1.40261054039001,1.36387407779694,1.5002224445343,2.6587290763855
81500,1.55948185920715,1.47568106651306,1.66581284999847,2.40423488616943
81600,1.42546188831329,1.58947324752808,1.94309639930725,2.56501770019531
81700,1.34117555618286,1.64321398735046,1.49811458587646,2.72181749343872
81800,1.40948700904846,1.44620156288147,1.7176992893219,2.71040272712708
81900,1.6628121137619,1.57348608970642,1.68115258216858,2.75048851966858
82000,1.41529417037964,1.44087612628937,1.70458316802979,2.66472768783569
82100,1.54723238945007,1.6198091506958,1.86761856079102,3.10402226448059
82200,1.30471539497375,1.57517671585083,1.6083756685257,2.59325361251831
82300,1.35608518123627,1.70929098129272,1.57213115692139,2.60999441146851
82400,1.43676257133484,1.5146598815918,1.61494052410126,2.79303455352783
82500,1.35041618347168,1.67041993141174,1.80446887016296,2.75532221794128
82600,1.45535326004028,1.43230390548706,1.78131413459778,2.82416534423828
82700,1.37884426116943,1.552405834198,1.63563203811646,2.93903613090515
82800,1.41062498092651,1.44880557060242,1.97720432281494,2.82904767990112
82900,1.67666912078857,1.42156898975372,1.76645123958588,2.70057725906372
83000,1.61083078384399,1.50177025794983,1.76474761962891,2.80552697181702
83100,1.60019385814667,1.38753724098206,1.86455774307251,2.79243612289429
83200,1.44844567775726,1.44937837123871,1.74207186698914,2.83943629264832
83300,1.46526598930359,1.48182582855225,1.54057323932648,2.51394438743591
83400,1.1825737953186,1.36392998695374,1.63216352462769,2.77808094024658
83500,1.54104351997376,1.75249946117401,1.55397391319275,2.85246443748474
83600,1.48417520523071,1.60630548000336,1.84693682193756,2.62814092636108
83700,1.52712559700012,1.31208944320679,1.69395041465759,2.72430777549744
83800,1.33965873718262,1.58063721656799,1.79018211364746,2.87954211235046
83900,1.35646915435791,1.66598606109619,1.6420716047287,2.78588247299194
83999,1.54241871833801,1.52612316608429,1.72539496421814,2.47606062889099
84000,1.39258742332459,1.32782411575317,1.59697127342224,2.51742243766785
84100,1.50319671630859,1.47300982475281,1.56161558628082,2.64560794830322
84200,1.34202766418457,1.45698034763336,1.49610781669617,2.63542056083679
84300,1.47636914253235,1.52309954166412,1.63520097732544,2.72835993766785
84400,1.32204055786133,1.46853065490723,1.68175411224365,2.47784781455994
84500,1.37420654296875,1.34704613685608,1.50400197505951,2.54303622245789
84600,1.44371664524078,1.39992487430573,1.68862462043762,2.52968549728394
84700,1.56921339035034,1.41638374328613,1.63768243789673,2.69610095024109
84800,1.63848161697388,1.3517153263092,1.74246716499329,2.63812804222107
84900,1.29830408096313,1.36589014530182,1.46199953556061,2.52840232849121
85000,1.53122353553772,1.54712653160095,1.72164392471313,2.67072868347168
85100,1.58100008964539,1.24855446815491,1.80172729492188,2.56619691848755
85200,1.38588237762451,1.35613334178925,1.78688979148865,2.67047929763794
85300,1.45149946212769,1.4569833278656,1.70492458343506,2.44279813766479
85400,1.39245533943176,1.43120992183685,1.52717232704163,2.62858414649963
85500,1.57319855690002,1.45445418357849,1.53436422348022,2.50038003921509
85600,1.28624677658081,1.31590151786804,1.76842570304871,2.41319155693054
85700,1.36591100692749,1.28598880767822,1.67276334762573,2.60745000839233
85800,1.61833024024963,1.52897226810455,1.57582664489746,2.86239981651306
85900,1.28908312320709,1.44689476490021,1.61747860908508,2.56278681755066
86000,1.55713939666748,1.52682101726532,1.5724241733551,2.69397234916687
86100,1.32350945472717,1.49408602714539,1.78415381908417,2.47780752182007
86200,1.24023461341858,1.3398003578186,1.68167114257813,2.78738236427307
86300,1.37004733085632,1.64776015281677,1.73571825027466,2.61406493186951
86400,1.34861385822296,1.58251106739044,1.81141519546509,2.51927351951599
86500,1.45599627494812,1.53717517852783,1.61058557033539,2.62386965751648
86600,1.36941409111023,1.46266984939575,1.62397646903992,2.65998458862305
86700,1.58541822433472,1.60437548160553,1.99854683876038,2.51982522010803
86800,1.53380942344666,1.56100416183472,1.66453719139099,2.80754804611206
86900,1.33609080314636,1.38594198226929,1.78066277503967,2.67814683914185
87000,1.51684951782227,1.37213981151581,1.8382750749588,2.59184432029724
87100,1.3403058052063,1.24387586116791,1.47495496273041,2.84112453460693
87200,1.62419366836548,1.65502786636353,1.64256846904755,2.61003637313843
87300,1.42825210094452,1.44556319713593,1.56317842006683,2.71203541755676
87400,1.28647208213806,1.4085305929184,1.66035914421082,2.55914187431335
87500,1.68410348892212,1.61968517303467,1.79321217536926,2.76484060287476
87600,1.53247511386871,1.50991976261139,1.58899760246277,2.89306092262268
87700,1.54696154594421,1.59178483486176,1.81549942493439,2.59914112091064
87800,1.31292641162872,1.35107171535492,1.63111257553101,2.63173890113831
87900,1.46195900440216,1.23233652114868,1.82868981361389,2.60634827613831
88000,1.64555203914642,1.62339472770691,1.63766884803772,2.78864407539368
88100,1.49608278274536,1.46866774559021,1.66529297828674,2.75216722488403
88199,1.41099226474762,1.54792881011963,1.6556236743927,2.5618200302124
88200,1.36255598068237,1.58918762207031,1.63095128536224,2.68289971351624
88300,1.49149084091187,1.22861123085022,1.65086579322815,2.45711946487427
88400,1.25139927864075,1.52677810192108,1.53124916553497,2.51184177398682
88500,1.36493539810181,1.41447424888611,1.67038750648499,2.47859716415405
88600,1.48860800266266,1.28150451183319,1.55833125114441,2.52275443077087
88700,1.55901670455933,1.4765841960907,1.49018776416779,2.6843786239624
88800,1.34804141521454,1.33428430557251,1.75684237480164,2.53627777099609
88900,1.5766441822052,1.42165291309357,1.47991251945496,2.75655388832092
89000,1.348588347435,1.6926794052124,1.58993625640869,2.57481384277344
89100,1.39942073822021,1.50525546073914,1.47600054740906,2.62525343894958
89200,1.4048615694046,1.45754182338715,1.57731878757477,2.64124083518982
89300,1.2603679895401,1.28272211551666,1.82273578643799,2.4697105884552
89400,1.26625752449036,1.26808404922485,1.58239686489105,2.52650928497314
89500,1.18359375,1.53112721443176,1.57896566390991,2.47244930267334
89600,1.36557006835938,1.70899820327759,1.80405807495117,2.58559083938599
89700,1.37539112567902,1.50720357894897,1.55014061927795,2.52708721160889
89800,1.32591652870178,1.30464434623718,1.751544713974,2.59779477119446
89900,1.4632807970047,1.38659501075745,1.4752436876297,2.55507016181946
90000,1.52374649047852,1.47067856788635,1.53875839710236,2.877032995224
90100,1.36454570293427,1.5204838514328,1.77739906311035,2.6315221786499
90200,1.34560465812683,1.3827418088913,1.46733093261719,2.74908757209778
90300,1.24575126171112,1.45507323741913,1.80841672420502,2.65461015701294
90400,1.48480200767517,1.50460171699524,1.55339443683624,2.65310168266296
90500,1.27158176898956,1.35712432861328,1.64152717590332,2.39629507064819
90600,1.52890777587891,1.53273224830627,1.73532009124756,2.5449275970459
90700,1.47052979469299,1.5002578496933,1.57070624828339,2.63768863677979
90800,1.32443642616272,1.45516216754913,1.69773125648499,2.5060408115387
90900,1.54580473899841,1.43810331821442,1.71052980422974,2.77942681312561
91000,1.4767632484436,1.60087585449219,1.69706106185913,2.46201682090759
91100,1.46517157554626,1.44417285919189,1.76308810710907,2.81860089302063
91200,1.35832166671753,1.35241270065308,1.82292175292969,2.52812266349792
91300,1.472496509552,1.40835309028626,1.65761375427246,2.6145977973938
91400,1.52111542224884,1.6121039390564,1.74267613887787,2.64893579483032
91500,1.29593551158905,1.27924370765686,1.60363626480103,2.35103869438171
91600,1.31606888771057,1.47126078605652,1.48597967624664,2.79746174812317
91700,1.48964130878449,1.36481285095215,1.51339471340179,2.78033924102783
91800,1.47499144077301,1.55707621574402,1.58648538589478,2.68831777572632
91900,1.54272246360779,1.49157929420471,1.54980278015137,2.60572004318237
92000,1.31618869304657,1.41462683677673,1.69862830638886,2.61748719215393
92100,1.3055374622345,1.28687500953674,1.76814436912537,2.47251892089844
92200,1.32464337348938,1.46881210803986,1.65485000610352,2.76205801963806
92300,1.45285367965698,1.50621855258942,1.60346698760986,2.60129308700562
92399,1.36301147937775,1.29978632926941,1.62896847724915,2.67804408073425
92400,1.30360245704651,1.51168131828308,1.66189813613892,2.70667695999145
92500,1.2598203420639,1.33652257919312,1.60915446281433,2.65009331703186
92600,1.24585747718811,1.45832633972168,1.6027934551239,2.17493057250977
92700,1.33770227432251,1.36007630825043,1.64745128154755,2.54589891433716
92800,1.1436824798584,1.35897707939148,1.6227308511734,2.5178849697113
92900,1.33916211128235,1.35585105419159,1.66217184066772,2.66276979446411
93000,1.33753895759583,1.52795791625977,1.44759035110474,2.51119232177734
93100,1.27157187461853,1.58957171440125,1.6965663433075,2.52510547637939
93200,1.35640358924866,1.2855144739151,1.71952676773071,2.44051456451416
93300,1.26839470863342,1.62266564369202,1.61778950691223,2.61459279060364
93400,1.36517035961151,1.34403824806213,1.44953238964081,2.53870987892151
93500,1.31519412994385,1.43814611434937,1.62667632102966,2.49339485168457
93600,1.38911294937134,1.58760976791382,1.47882342338562,2.48820638656616
93700,1.19775772094727,1.25375080108643,1.7491295337677,2.55179595947266
93800,1.28498339653015,1.2800532579422,1.55637383460999,2.43742394447327
93900,1.34690129756928,1.36109685897827,1.54033327102661,2.65736818313599
94000,1.41409611701965,1.56674933433533,1.5997554063797,2.467777967453
94100,1.2394984960556,1.37263822555542,1.77071690559387,2.46389555931091
94200,1.3328732252121,1.33444356918335,1.63293528556824,2.52331757545471
94300,1.24585747718811,1.25046539306641,1.64548683166504,2.57345533370972
94400,1.25116801261902,1.36307692527771,1.63008320331574,2.52569127082825
94500,1.39218258857727,1.29218101501465,1.47065424919128,2.50672054290771
94600,1.588503241539,1.32173550128937,1.48543262481689,2.50784492492676
94700,1.35054349899292,1.45986151695251,1.68047654628754,2.64623355865479
94800,1.48648905754089,1.11702394485474,1.78273391723633,2.47913599014282
94900,1.27870082855225,1.48173213005066,1.77218592166901,2.38783311843872
95000,1.17970323562622,1.54341673851013,1.39788043498993,2.48168420791626
95100,1.29905843734741,1.54923152923584,1.58868002891541,2.63879823684692
95200,1.36072409152985,1.33899188041687,1.7001645565033,2.67306613922119
95300,1.31870031356812,1.51663422584534,1.7229483127594,2.63728022575378
95400,1.50041961669922,1.32464265823364,1.67776775360107,2.7131199836731
95500,1.3825877904892,1.1571352481842,1.64145088195801,2.68592524528503
95600,1.46465623378754,1.51136589050293,1.73859691619873,2.39734601974487
95700,1.48008036613464,1.35910058021545,1.5266500711441,2.80672407150269
95800,1.44114780426025,1.53237009048462,1.83594393730164,2.53834462165833
95900,1.40630078315735,1.44979119300842,1.64825356006622,2.68158006668091
96000,1.37698173522949,1.58407640457153,1.53416740894318,2.73933506011963
96100,1.26367259025574,1.34385943412781,1.79102659225464,2.67086577415466
96200,1.32307231426239,1.20400023460388,1.72107934951782,2.55042791366577
96300,1.40124726295471,1.36456298828125,1.61585855484009,2.62433457374573
96400,1.29147708415985,1.43346858024597,1.53961002826691,2.76159143447876
96500,1.34179258346558,1.41456651687622,1.7031124830246,2.4648220539093
96599,1.45278215408325,1.15842723846436,1.60544312000275,2.58210372924805
96600,1.33297920227051,1.42872953414917,1.31461048126221,2.38980031013489
96700,1.3766987323761,1.42710280418396,1.67156410217285,2.3909215927124
96800,1.11749505996704,1.29513239860535,1.69457411766052,2.50236511230469
96900,1.23277997970581,1.41725659370422,1.5354311466217,2.33358597755432
97000,1.09734117984772,1.45032453536987,1.44749093055725,2.20894312858582
97100,1.19763660430908,1.36269021034241,1.52016508579254,2.32090783119202
97200,1.30677151679993,1.27873301506042,1.62574470043182,2.41500568389893
97300,1.15472853183746,1.38503324985504,1.45308780670166,2.33041977882385
97400,1.13276958465576,1.35811030864716,1.68907380104065,2.61740016937256
97500,1.29499578475952,1.34499776363373,1.57758784294128,2.45162343978882
97600,1.42364096641541,1.31370091438293,1.64308071136475,2.44170212745666
97700,1.17147028446198,1.41701173782349,1.53918147087097,2.63909101486206
97800,1.34550285339355,1.19349551200867,1.7210590839386,2.56373286247253
97900,1.20670342445374,1.41071033477783,1.42393898963928,2.48053741455078
98000,1.43304371833801,1.22782158851624,1.55151081085205,2.41511368751526
98100,1.34007203578949,1.39182674884796,1.61505651473999,2.67319250106812
98200,1.33981037139893,1.5610511302948,1.5857355594635,2.58021974563599
98300,1.29564523696899,1.36387228965759,1.67095267772675,2.35690975189209
98400,1.2848527431488,1.2024257183075,1.43624091148376,2.75569629669189
98500,1.23909056186676,1.43900561332703,1.57811260223389,2.38905239105225
98600,1.54756927490234,1.22116994857788,1.64785194396973,2.53620862960815
98700,1.49595522880554,1.23839950561523,1.60440468788147,2.55548048019409
98800,1.32670736312866,1.36952996253967,1.65782344341278,2.5610945224762
98900,1.3749520778656,1.33257603645325,1.40614295005798,2.69212293624878
99000,1.24801206588745,1.48354530334473,1.60042428970337,2.6627025604248
99100,1.32563233375549,1.54355359077454,1.66583681106567,2.30110692977905
99200,1.17724525928497,1.32399916648865,1.61565673351288,2.40823125839233
99300,1.36942625045776,1.46473145484924,1.64228940010071,2.53132700920105
99400,1.40448808670044,1.23708045482636,1.61498355865479,2.52155566215515
99500,1.41233944892883,1.44312846660614,1.60384273529053,2.57162523269653
99600,1.17613911628723,1.42607474327087,1.27682113647461,2.46357345581055
99700,1.27776026725769,1.41550946235657,1.34778499603271,2.57356786727905
99800,1.37563002109528,1.22538101673126,1.65040493011475,2.32021903991699
99900,1.16953301429749,1.57363367080688,1.54277789592743,2.42557621002197
100000,1.27301335334778,1.44759654998779,1.70719790458679,2.53974080085754
100100,1.31890058517456,1.33309984207153,1.56895661354065,2.40717267990112
100200,1.20124316215515,1.27155232429504,1.72950267791748,2.54628372192383
100300,1.45857894420624,1.38854360580444,1.49705338478088,2.47583150863647
100400,1.33475685119629,1.39576196670532,1.81446075439453,2.45870518684387
100500,1.32286429405212,1.3875697851181,1.51552653312683,2.54786086082458
100600,1.24871432781219,1.60823798179626,1.56063914299011,2.7209460735321
100700,1.21998572349548,1.39382338523865,1.38035082817078,2.3346643447876
100799,1.20003926753998,1.3734929561615,1.51691651344299,2.42808365821838
100800,1.17128682136536,1.31366896629334,1.61606502532959,2.44210171699524
100900,1.1628246307373,1.41121852397919,1.42770111560822,2.22906613349915
101000,1.16210985183716,1.32181632518768,1.74279606342316,2.53713750839233
101100,1.30405342578888,1.32793021202087,1.46809124946594,2.37726426124573
101200,1.28046035766602,1.41356587409973,1.25592255592346,2.60075283050537
101300,1.11645698547363,1.03423082828522,1.46459054946899,2.44696688652039
101400,1.27644729614258,1.18063879013062,1.41797399520874,2.33856892585754
101500,1.26536345481873,1.3251805305481,1.54135298728943,2.24763751029968
101600,1.46981716156006,1.34345364570618,1.47466969490051,2.33663702011108
101700,1.15705132484436,1.29670000076294,1.36376094818115,2.58269596099854
101800,1.31048834323883,1.09972858428955,1.58193588256836,2.35973024368286
101900,1.13549292087555,1.31730222702026,1.61631321907043,2.5263659954071
102000,1.16344428062439,1.16687488555908,1.52588176727295,2.43415403366089
102100,1.34420323371887,1.44606447219849,1.65949237346649,2.28354263305664
102200,1.33896040916443,1.53776907920837,1.53334605693817,2.28336262702942
102300,1.2988121509552,1.31177425384521,1.56043481826782,2.34350275993347
102400,1.12200284004211,1.3872663974762,1.5377334356308,2.19822382926941
102500,1.28928780555725,1.33968842029572,1.44615721702576,2.52930927276611
102600,1.29865407943726,1.18145930767059,1.62527072429657,2.36850905418396
102700,1.19574856758118,1.56679749488831,1.4043025970459,2.57775497436523
102800,1.26066160202026,1.41522717475891,1.62182927131653,2.41186118125916
102900,1.29925155639648,1.29025650024414,1.58718478679657,2.44517111778259
103000,1.14844131469727,1.42233610153198,1.64475989341736,2.511385679245
103100,1.43465852737427,1.37737107276917,1.65716314315796,2.42111420631409
103200,1.20847129821777,1.23375678062439,1.65183448791504,2.37902235984802
103300,1.42062759399414,1.32867002487183,1.5496232509613,2.5204439163208
103400,1.28517055511475,1.42922616004944,1.61550974845886,2.3644859790802
103500,1.28944933414459,1.46948432922363,1.58378624916077,2.49682331085205
103600,1.17078030109406,1.31803011894226,1.58456254005432,2.30072665214539
103700,1.29110872745514,1.28114426136017,1.5000262260437,2.58872056007385
103800,1.30100131034851,1.12263476848602,1.59660410881042,2.5277087688446
103900,1.21131920814514,1.23919486999512,1.69635224342346,2.31691074371338
104000,1.41918861865997,1.32921743392944,1.4034206867218,2.45698547363281
104100,1.18487942218781,1.27342319488525,1.34963726997375,2.6384801864624
104200,1.26496589183807,1.19172263145447,1.51564741134644,2.40981554985046
104300,1.23105216026306,1.39371132850647,1.68518662452698,2.73105788230896
104400,1.24335086345673,1.35440611839294,1.53112506866455,2.42477321624756
104500,1.28336369991303,1.31248354911804,1.48239409923553,2.37281465530395
104600,1.20684742927551,1.42935788631439,1.48159170150757,2.57554745674133
104700,1.37947273254395,1.15759539604187,1.70441675186157,2.46770429611206
104800,1.28840088844299,1.17822241783142,1.62937664985657,2.65643978118896
104900,1.21900177001953,1.25401937961578,1.68889832496643,2.30942463874817
104999,1.17310976982117,1.27711391448975,1.59716248512268,2.6670253276825
105000,1.06709814071655,1.27390265464783,1.57277429103851,2.59813857078552
105100,1.15755009651184,1.19943189620972,1.41560530662537,2.39708852767944
105200,1.12534296512604,1.20772624015808,1.40471744537354,2.4898087978363
105300,1.00872159004211,1.2558890581131,1.50937604904175,2.45501756668091
105400,1.18115711212158,1.31687843799591,1.42491173744202,2.56220698356628
105500,1.26335501670837,1.18284034729004,1.650994181633,2.38885426521301
105600,1.07017409801483,1.38167500495911,1.36628389358521,2.35610628128052
105700,1.09953606128693,1.19868612289429,1.32749426364899,2.21723771095276
105800,1.27222561836243,1.3051244020462,1.47756266593933,2.34363532066345
105900,1.03461349010468,1.18473839759827,1.32405114173889,2.52850365638733
106000,1.2927759885788,1.41087961196899,1.54668521881104,2.62156248092651
106100,1.28117322921753,1.2684051990509,1.36307954788208,2.32259035110474
106200,1.30866992473602,1.32815599441528,1.35709118843079,2.45262575149536
106300,1.26251828670502,1.26973068714142,1.48985254764557,2.26564121246338
106400,1.21870732307434,1.16141319274902,1.42543649673462,2.36605286598206
106500,0.98164975643158,1.29409122467041,1.3982846736908,2.31091451644897
106600,1.10288405418396,1.34666466712952,1.32100141048431,2.2920184135437
106700,1.30722308158875,1.36503231525421,1.54908514022827,2.34801292419434
106800,1.1903954744339,1.35821223258972,1.49146509170532,2.2895085811615
106900,1.30349612236023,1.29763460159302,1.36237573623657,2.32011795043945
107000,1.27790546417236,1.15666198730469,1.68953347206116,2.41403102874756
107100,1.01062560081482,1.25668954849243,1.5916827917099,2.29937076568604
107200,1.24038863182068,1.14247107505798,1.63308930397034,2.29719042778015
107300,1.24514389038086,1.22038805484772,1.48527646064758,2.2839674949646
107400,1.05604004859924,1.40533995628357,1.53376293182373,2.59140157699585
107500,1.205242395401,1.25960445404053,1.53868246078491,2.43377709388733
107600,1.2531533241272,1.28611516952515,1.55690371990204,2.41158723831177
107700,1.29648649692535,1.19006836414337,1.45502138137817,2.27208495140076
107800,1.22585129737854,1.17435479164124,1.47481060028076,2.35535144805908
107900,1.22916698455811,1.11539268493652,1.54518043994904,2.38618946075439
108000,1.19930124282837,1.28894758224487,1.3599853515625,2.38040065765381
108100,1.21403694152832,1.32378304004669,1.33426189422607,2.30669021606445
108200,1.21074461936951,1.19092392921448,1.604576587677,2.53023838996887
108300,1.1311821937561,1.23517394065857,1.53368234634399,2.37068867683411
108400,1.19368457794189,1.24557137489319,1.54451584815979,2.26084399223328
108500,1.30737686157227,1.22126007080078,1.60591340065002,2.35652041435242
108600,1.12396502494812,1.36966872215271,1.63113451004028,2.59505915641785
108700,1.17344915866852,1.24035930633545,1.80364418029785,2.51633048057556
108800,1.25143814086914,1.29581105709076,1.5152792930603,2.70623159408569
108900,1.05451583862305,1.37819075584412,1.61355197429657,2.50962591171265
109000,1.29758644104004,1.32553434371948,1.44527411460876,2.53017163276672
109100,1.31190347671509,1.29192543029785,1.47749400138855,2.42618894577026
109199,1.29318642616272,1.32043099403381,1.4480721950531,2.26992893218994
109200,1.23777294158936,1.17542338371277,1.3359866142273,2.27427291870117
109300,1.13426423072815,1.07772135734558,1.27375507354736,2.29578304290771
109400,0.984231770038605,1.21956372261047,1.35101735591888,2.42753767967224
109500,1.29055237770081,1.33474349975586,1.43472373485565,2.15470886230469
109600,1.16992890834808,1.24064254760742,1.25441813468933,2.39389729499817
109700,0.969561576843262,1.04240667819977,1.6684582233429,2.38473010063171
109800,1.03522396087646,1.24638533592224,1.39674067497253,2.17734265327454
109900,1.26215982437134,1.24528312683105,1.68071687221527,2.29730367660522
110000,1.21297168731689,1.34338092803955,1.38821184635162,2.43279123306274
110100,1.02675712108612,1.23734366893768,1.53783893585205,2.4831178188324
110200,1.1896710395813,1.23302745819092,1.51368021965027,2.34712243080139
110300,1.01893639564514,1.35947358608246,1.46625351905823,2.31671190261841
110400,1.00590109825134,1.01285195350647,1.38640320301056,2.35125875473022
110500,1.10857081413269,1.1654087305069,1.45607542991638,2.33760952949524
110600,1.11775422096252,1.15577673912048,1.37123990058899,2.32337546348572
110700,1.17085313796997,1.211345911026,1.32807779312134,2.46261215209961
110800,1.02585887908936,1.24881148338318,1.51775932312012,2.4362096786499
110900,0.98547625541687,1.31642818450928,1.37462747097015,2.19804310798645
111000,1.24320530891418,1.09021830558777,1.2565758228302,2.30316090583801
111100,0.934585869312286,1.05535125732422,1.32182276248932,2.36690616607666
111200,0.99009096622467,1.25091052055359,1.41405057907105,2.22146606445312
111300,1.25659847259521,1.28259134292603,1.52280521392822,2.23861312866211
111400,0.980422139167786,1.19277167320251,1.53033590316772,2.20392680168152
111500,1.07304668426514,1.26705002784729,1.59141302108765,2.4182116985321
111600,1.14105725288391,1.13822746276855,1.46357941627502,2.48012614250183
111700,1.27685928344727,1.24628496170044,1.28618431091309,2.30359530448914
111800,0.978768289089203,1.26732659339905,1.53430533409119,2.22142171859741
111900,1.24439978599548,1.21370148658752,1.5807044506073,2.53883028030395
112000,1.17346334457397,1.34956383705139,1.40720558166504,2.14653944969177
112100,1.09739649295807,1.17636847496033,1.42206788063049,2.33977675437927
112200,1.05955493450165,1.2515811920166,1.44313812255859,2.43965268135071
112300,1.13451743125916,1.04496765136719,1.45036458969116,2.44743490219116
112400,1.14845967292786,1.16866111755371,1.40662002563477,2.31881618499756
112500,1.2136766910553,1.26596331596375,1.30458855628967,2.62010192871094
112600,1.10508596897125,1.20936036109924,1.45613932609558,2.41384768486023
112700,1.02842688560486,1.25161695480347,1.45081579685211,2.29016900062561
112800,1.23973190784454,1.31377995014191,1.56852638721466,2.41095733642578
112900,1.32279992103577,1.06587326526642,1.58963179588318,2.5851263999939
113000,1.14895069599152,1.27829766273499,1.2947940826416,2.72840166091919
113100,1.08504223823547,1.3974781036377,1.58962559700012,2.37144494056702
113200,1.10893356800079,1.39104008674622,1.51692485809326,2.2694411277771
113300,1.28239667415619,1.35976135730743,1.55963587760925,2.37060880661011
113399,1.05572485923767,1.04187870025635,1.22009801864624,2.42303085327148
113400,1.05494832992554,1.19359850883484,1.33056712150574,2.32934546470642
113500,1.06443154811859,1.03777194023132,1.34605264663696,2.40924835205078
113600,1.03209614753723,1.2168710231781,1.39855408668518,2.3001401424408
113700,1.15109515190125,1.15638411045074,1.47908556461334,2.38692402839661
113800,1.12930512428284,0.988555610179901,1.64050316810608,2.24754500389099
113900,0.905373930931091,1.08608293533325,1.34941744804382,2.27148747444153
114000,1.05474090576172,0.954090595245361,1.3464560508728,2.07445096969604
114100,0.910851836204529,1.08312141895294,1.18695795536041,2.24670433998108
114200,0.995461702346802,1.03143990039825,1.29877698421478,2.30862069129944
114300,1.16118621826172,1.18853688240051,1.27932381629944,2.24714159965515
114400,0.969237089157105,1.17374658584595,1.42544567584991,2.34674072265625
114500,1.29377794265747,1.09933888912201,1.26895725727081,2.32585740089416
114600,1.05501198768616,1.08842420578003,1.41218757629395,2.20052003860474
114700,1.14897608757019,1.33954119682312,1.16682291030884,2.39935255050659
114800,0.942676305770874,1.22748112678528,1.30442333221436,2.35845041275024
114900,1.12730646133423,1.20410406589508,1.31970775127411,2.39451742172241
115000,1.11271619796753,1.06876444816589,1.32618129253387,2.32477617263794
115100,1.13758015632629,1.23216474056244,1.46361100673676,2.37873387336731
115200,0.842521965503693,1.43980407714844,1.64159154891968,2.31128096580505
115300,1.04556560516357,1.23298740386963,1.32010686397553,2.06921768188477
115400,0.921077013015747,1.2574315071106,1.50891268253326,2.15011858940125
115500,1.04616963863373,1.37269675731659,1.26747131347656,2.65613985061645
115600,1.04265689849854,1.14151704311371,1.5227575302124,2.43232679367065
115700,1.0912139415741,1.13045382499695,1.59126365184784,2.33633351325989
115800,1.01263737678528,1.01117300987244,1.56234192848206,2.12971615791321
115900,1.16990780830383,1.07452714443207,1.35143184661865,2.42204093933105
116000,1.20047342777252,1.45036482810974,1.49027585983276,2.23320579528809
116100,1.15168035030365,1.32085037231445,1.32906448841095,2.29542112350464
116200,1.26569700241089,1.26328444480896,1.43035113811493,2.00873255729675
116300,1.05108726024628,0.977883160114288,1.32172393798828,2.45421314239502
116400,1.17862462997437,1.15845143795013,1.3692741394043,2.29632234573364
116500,1.18191289901733,1.20018899440765,1.32166087627411,2.3938295841217
116600,1.0482075214386,1.0829062461853,1.45958399772644,2.16408348083496
